Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Séminaire de Probabilités XLV","Lecture Notes in Mathematics","","","","10.1007/978-3-319-00321-4","Catherine Donati-MartinAntoine LejayAlain Rouault","2013","http://link.springer.com/book/10.1007/978-3-319-00321-4","Book"
"Lie Algebras","Lecture Notes in Mathematics","","","","10.1007/BFb0061081","Ian Stewart","1970","http://link.springer.com/book/10.1007/BFb0061081","Book"
"Optimal Transportation Networks","Lecture Notes in Mathematics","","","","10.1007/978-3-540-69315-4","Marc BernotVicent CasellesJean-Michel Morel","2009","http://link.springer.com/book/10.1007/978-3-540-69315-4","Book"
"Guts of Surfaces and the Colored Jones Polynomial","Lecture Notes in Mathematics","","","","10.1007/978-3-642-33302-6","David FuterEfstratia KalfagianniJessica Purcell","2013","http://link.springer.com/book/10.1007/978-3-642-33302-6","Book"
"Asymptotic Prime Divisors","Lecture Notes in Mathematics","","","","10.1007/BFb0071575","Stephen McAdam","1983","http://link.springer.com/book/10.1007/BFb0071575","Book"
"Meromorphe Differentialgleichungen","Lecture Notes in Mathematics","","","","10.1007/BFb0068236","W. B. Jurkat","1978","http://link.springer.com/book/10.1007/BFb0068236","Book"
"Real Functions—Current Topics","Lecture Notes in Mathematics","","","","10.1007/BFb0095388","Vasile Ene","1995","http://link.springer.com/book/10.1007/BFb0095388","Book"
"Rings and Semigroups","Lecture Notes in Mathematics","","","","10.1007/BFb0061470","Mario Petrich","1974","http://link.springer.com/book/10.1007/BFb0061470","Book"
"Symmetries of Compact Riemann Surfaces","Lecture Notes in Mathematics","","","","10.1007/978-3-642-14828-6","Emilio BujalanceFrancisco Javier CirreJosé Manuel GamboaGrzegorz Gromadzki","2010","http://link.springer.com/book/10.1007/978-3-642-14828-6","Book"
"Espaces de Fonctions Continues","Lecture Notes in Mathematics","","","","10.1007/BFb0079245","Jean Schmets","1976","http://link.springer.com/book/10.1007/BFb0079245","Book"
"Lévy Matters II","Lecture Notes in Mathematics","","","","10.1007/978-3-642-31407-0","Serge CohenAlexey KuznetsovAndreas E. KyprianouVictor Rivero","2013","http://link.springer.com/book/10.1007/978-3-642-31407-0","Book"
"Lectures on Summability","Lecture Notes in Mathematics","","","","10.1007/BFb0060951","A. Peyerimhoff","1969","http://link.springer.com/book/10.1007/BFb0060951","Book"
"Vector fields on Singular Varieties","Lecture Notes in Mathematics","","","","10.1007/978-3-642-05205-7","Jean-Paul BrasseletJosé SeadeTatsuo Suwa","2009","http://link.springer.com/book/10.1007/978-3-642-05205-7","Book"
"Commutative Coherent Rings","Lecture Notes in Mathematics","","","","10.1007/BFb0084570","Sarah Glaz","1989","http://link.springer.com/book/10.1007/BFb0084570","Book"
"The Dynamics of Nonlinear Reaction-Diffusion Equations with Small Lévy Noise","Lecture Notes in Mathematics","","","","10.1007/978-3-319-00828-8","Arnaud DebusscheMichael HögelePeter Imkeller","2013","http://link.springer.com/book/10.1007/978-3-319-00828-8","Book"
"Models of ZF-Set Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0061160","Ulrich Felgner","1971","http://link.springer.com/book/10.1007/BFb0061160","Book"
"The Multiplier Problem","Lecture Notes in Mathematics","","","","10.1007/BFb0059711","Ronald Larsen","1969","http://link.springer.com/book/10.1007/BFb0059711","Book"
"Modelling and Optimisation of Flows on Networks","Lecture Notes in Mathematics","","","","10.1007/978-3-642-32160-3","Luigi AmbrosioAlberto BressanDirk HelbingAxel KlarEnrique Zuazua","2013","http://link.springer.com/book/10.1007/978-3-642-32160-3","Book"
"Disconjugacy","Lecture Notes in Mathematics","","","","10.1007/BFb0058618","W. A. Coppel","1971","http://link.springer.com/book/10.1007/BFb0058618","Book"
"Asymptotic Analysis II —","Lecture Notes in Mathematics","","","","10.1007/BFb0062359","F. Verhulst","1983","http://link.springer.com/book/10.1007/BFb0062359","Book"
"Anneaux locaux henséliens","Lecture Notes in Mathematics","","","","10.1007/BFb0069571","Michel Raynaud","1970","http://link.springer.com/book/10.1007/BFb0069571","Book"
"Stochastic Biomathematical Models","Lecture Notes in Mathematics","","","","10.1007/978-3-642-32157-3","Mostafa BacharJerry BatzelSusanne Ditlevsen","2013","http://link.springer.com/book/10.1007/978-3-642-32157-3","Book"
"The Spectral Theorem","Lecture Notes in Mathematics","","","","10.1007/BFb0101629","Henry Helson","1986","http://link.springer.com/book/10.1007/BFb0101629","Book"
"Local Minimization, Variational Evolution and Γ-Convergence","Lecture Notes in Mathematics","","","","10.1007/978-3-319-01982-6","Andrea Braides","2014","http://link.springer.com/book/10.1007/978-3-319-01982-6","Book"
"Surgery with Coefficients","Lecture Notes in Mathematics","","","","10.1007/BFb0096745","Gerald A. Anderson","1977","http://link.springer.com/book/10.1007/BFb0096745","Book"
"Substitutions in Dynamics, Arithmetics and Combinatorics","Lecture Notes in Mathematics","","","","10.1007/b13861","N. Pytheas FoggValéré BerthéSébastien FerencziChristian MauduitAnne Siegel","2002","http://link.springer.com/book/10.1007/b13861","Book"
"Level Set and PDE Based Reconstruction Methods in Imaging","Lecture Notes in Mathematics","","","","10.1007/978-3-319-01712-9","Martin BurgerAndrea C.G. MennucciStanley OsherMartin Rumpf","2013","http://link.springer.com/book/10.1007/978-3-319-01712-9","Book"
"Invariant Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0095644","T. A. Springer","1977","http://link.springer.com/book/10.1007/BFb0095644","Book"
"Arithmetic Groups","Lecture Notes in Mathematics","","","","10.1007/BFb0094567","James E. Humphreys","1980","http://link.springer.com/book/10.1007/BFb0094567","Book"
"Alexander Ideals of Links","Lecture Notes in Mathematics","","","","10.1007/BFb0091682","Jonathan A. Hillman","1981","http://link.springer.com/book/10.1007/BFb0091682","Book"
"Invariant Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0078801","Sebastian S. Koh","1987","http://link.springer.com/book/10.1007/BFb0078801","Book"
"Séminaire Banach","Lecture Notes in Mathematics","","","","10.1007/BFb0058876","C. Houzel","1972","http://link.springer.com/book/10.1007/BFb0058876","Book"
"Stable homotopy","Lecture Notes in Mathematics","","","","10.1007/BFb0059783","Joel M. Cohen","1970","http://link.springer.com/book/10.1007/BFb0059783","Book"
"Seifert Manifolds","Lecture Notes in Mathematics","","","","10.1007/BFb0060329","Peter Orlik","1972","http://link.springer.com/book/10.1007/BFb0060329","Book"
"Non-Semisimple Topological Quantum Field Theories for 3-Manifolds with Corners","Lecture Notes in Mathematics","","","","10.1007/b82618","Thomas KerlerVolodymyr V. Lyubashenko","2001","http://link.springer.com/book/10.1007/b82618","Book"
"Serre’s Conjecture","Lecture Notes in Mathematics","","","","10.1007/BFb0068340","T. Y. Lam","1978","http://link.springer.com/book/10.1007/BFb0068340","Book"
"Nilpotent Groups","Lecture Notes in Mathematics","","","","10.1007/BFb0080152","Robert B. Warfield Jr.","1976","http://link.springer.com/book/10.1007/BFb0080152","Book"
"Translation Planes","Lecture Notes in Mathematics","","","","10.1007/BFb0096310","Norbert Knarr","1995","http://link.springer.com/book/10.1007/BFb0096310","Book"
"Ergodic Theory, Entropy","Lecture Notes in Mathematics","","","","10.1007/BFb0066086","Meir Smorodinsky","1971","http://link.springer.com/book/10.1007/BFb0066086","Book"
"Pseudo Differential Operators","Lecture Notes in Mathematics","","","","10.1007/BFb0101246","Michael Taylor","1974","http://link.springer.com/book/10.1007/BFb0101246","Book"
"Séminaire de Probabilités XLII","Lecture Notes in Mathematics","","","","10.1007/978-3-642-01763-6","Catherine Donati-MartinMichel ÉmeryAlain RouaultChristophe Stricker","2009","http://link.springer.com/book/10.1007/978-3-642-01763-6","Book"
"Ordered linear spaces","Lecture Notes in Mathematics","","","","10.1007/BFb0059130","Graham Jameson","1970","http://link.springer.com/book/10.1007/BFb0059130","Book"
"Etale Homotopy","Lecture Notes in Mathematics","","","","10.1007/BFb0080957","M. ArtinB. Mazur","1969","http://link.springer.com/book/10.1007/BFb0080957","Book"
"Optimal Urban Networks via Mass Transportation","Lecture Notes in Mathematics","","","","10.1007/978-3-540-85799-0","Giuseppe ButtazzoAldo PratelliEugene StepanovSergio Solimini","2009","http://link.springer.com/book/10.1007/978-3-540-85799-0","Book"
"Pluripotential Theory","Lecture Notes in Mathematics","","","","10.1007/978-3-642-36421-1","Giorgio PatrizioZbigniew BłockiFrancois BertelootJean Pierre Demailly","2013","http://link.springer.com/book/10.1007/978-3-642-36421-1","Book"
"Asymptotic Combinatorics with Applications to Mathematical Physics","Lecture Notes in Mathematics","","","","10.1007/3-540-44890-X","Anatoly M. VershikYuri Yakubovich","2003","http://link.springer.com/book/10.1007/3-540-44890-X","Book"
"Polyharmonic Boundary Value Problems","Lecture Notes in Mathematics","","","","10.1007/978-3-642-12245-3","Filippo GazzolaHans-Christoph GrunauGuido Sweers","2010","http://link.springer.com/book/10.1007/978-3-642-12245-3","Book"
"Lectures on Probability Theory and Statistics","Lecture Notes in Mathematics","","","","10.1007/3-540-44922-1","Sergio AlbeverioWalter SchachermayerMichel TalagrandPierre Bernard","2003","http://link.springer.com/book/10.1007/3-540-44922-1","Book"
"Quadrature Domains","Lecture Notes in Mathematics","","","","10.1007/BFb0095892","Makoto Sakai","1982","http://link.springer.com/book/10.1007/BFb0095892","Book"
"Geometric Aspects of Functional Analysis","Lecture Notes in Mathematics","","","","10.1007/978-3-642-29849-3","Bo'az KlartagShahar MendelsonVitali D. Milman","2012","http://link.springer.com/book/10.1007/978-3-642-29849-3","Book"
"Proximal Flows","Lecture Notes in Mathematics","","","","10.1007/BFb0080139","Shmuel Glasner","1976","http://link.springer.com/book/10.1007/BFb0080139","Book"
"Non-Archimedean L-Functions of Siegel and Hilbert Modular Forms","Lecture Notes in Mathematics","","","","10.1007/978-3-662-21541-8","Alexey A. Panchishkin","1991","http://link.springer.com/book/10.1007/978-3-662-21541-8","Book"
"Algebraic Spaces","Lecture Notes in Mathematics","","","","10.1007/BFb0059750","Donald Knutson","1971","http://link.springer.com/book/10.1007/BFb0059750","Book"
"Dispersal, Individual Movement and Spatial Ecology","Lecture Notes in Mathematics","","","","10.1007/978-3-642-35497-7","Mark A. LewisPhilip K. MainiSergei V. Petrovskii","2013","http://link.springer.com/book/10.1007/978-3-642-35497-7","Book"
"Mal’cev Varieties","Lecture Notes in Mathematics","","","","10.1007/BFb0095447","Jonathan D. H. Smith","1976","http://link.springer.com/book/10.1007/BFb0095447","Book"
"Perturbations of Banach Algebras","Lecture Notes in Mathematics","","","","10.1007/BFb0076885","Krzysztof Jarosz","1985","http://link.springer.com/book/10.1007/BFb0076885","Book"
"Lebesgue and Sobolev Spaces with Variable Exponents","Lecture Notes in Mathematics","","","","10.1007/978-3-642-18363-8","Lars DieningPetteri HarjulehtoPeter HästöMichael Ruzicka","2011","http://link.springer.com/book/10.1007/978-3-642-18363-8","Book"
"Robust Statistical Methods","Lecture Notes in Mathematics","","","","10.1007/BFb0064677","William J. J. Rey","1978","http://link.springer.com/book/10.1007/BFb0064677","Book"
"Orlicz Spaces and Modular Spaces","Lecture Notes in Mathematics","","","","10.1007/BFb0072210","Julian Musielak","1983","http://link.springer.com/book/10.1007/BFb0072210","Book"
"Flat Covers of Modules","Lecture Notes in Mathematics","","","","10.1007/BFb0094173","Jinzhong Xu","1996","http://link.springer.com/book/10.1007/BFb0094173","Book"
"Topology and Measure","Lecture Notes in Mathematics","","","","10.1007/BFb0069481","Flemming Topsøe","1970","http://link.springer.com/book/10.1007/BFb0069481","Book"
"Mathematical Modeling and Validation in Physiology","Lecture Notes in Mathematics","","","","10.1007/978-3-642-32882-4","Jerry J. BatzelMostafa BacharFranz Kappel","2013","http://link.springer.com/book/10.1007/978-3-642-32882-4","Book"
"Fully Nonlinear PDEs in Real and Complex Geometry and Optics","Lecture Notes in Mathematics","","","","10.1007/978-3-319-00942-1","Luca CapognaPengfei GuanCristian E. GutiérrezAnnamaria Montanari","2014","http://link.springer.com/book/10.1007/978-3-319-00942-1","Book"
"Arithmetic Geometry","Lecture Notes in Mathematics","","","","10.1007/978-3-642-15945-9","Pietro CorvajaCarlo Gasbarri","2010","http://link.springer.com/book/10.1007/978-3-642-15945-9","Book"
"Lectures on Rings and Modules","Lecture Notes in Mathematics","","","","10.1007/BFb0059562","","1972","http://link.springer.com/book/10.1007/BFb0059562","Book"
"The Geometry of Iterated Loop Spaces","Lecture Notes in Mathematics","","","","10.1007/BFb0067491","J. P. May","1972","http://link.springer.com/book/10.1007/BFb0067491","Book"
"Finite Translation Planes","Lecture Notes in Mathematics","","","","10.1007/BFb0070676","T. G. Ostrom","1970","http://link.springer.com/book/10.1007/BFb0070676","Book"
"Method of Guiding Functions in Problems of Nonlinear Analysis","Lecture Notes in Mathematics","","","","10.1007/978-3-642-37070-0","Valeri ObukhovskiiPietro ZeccaNguyen Van LoiSergei Kornev","2013","http://link.springer.com/book/10.1007/978-3-642-37070-0","Book"
"Local Times and Excursion Theory for Brownian Motion","Lecture Notes in Mathematics","","","","10.1007/978-3-319-01270-4","Ju-Yi YenMarc Yor","2013","http://link.springer.com/book/10.1007/978-3-319-01270-4","Book"
"Lectures on Probability Theory and Statistics","Lecture Notes in Mathematics","","","","10.1007/b93152","Pierre Bernard","2002","http://link.springer.com/book/10.1007/b93152","Book"
"Infinite Matrices of Operators","Lecture Notes in Mathematics","","","","10.1007/BFb0088196","Ivor J. Maddox","1980","http://link.springer.com/book/10.1007/BFb0088196","Book"
"Control of Partial Differential Equations","Lecture Notes in Mathematics","","","","10.1007/978-3-642-27893-8","Fatiha Alabau-BoussouiraRoger BrockettOlivier GlassJérôme Le RousseauEnrique Zuazua","2012","http://link.springer.com/book/10.1007/978-3-642-27893-8","Book"
"Formal Groups","Lecture Notes in Mathematics","","","","10.1007/BFb0074373","A. Fröhlich","1968","http://link.springer.com/book/10.1007/BFb0074373","Book"
"Shape Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0067572","Jerzy DydakJack Segal","1978","http://link.springer.com/book/10.1007/BFb0067572","Book"
"Regularity Estimates for Nonlinear Elliptic and Parabolic Problems","Lecture Notes in Mathematics","","","","10.1007/978-3-642-27145-8","John LewisPeter LindqvistJuan J. ManfrediSandro Salsa","2012","http://link.springer.com/book/10.1007/978-3-642-27145-8","Book"
"Stratified Polyhedra","Lecture Notes in Mathematics","","","","10.1007/BFb0058584","David A. Stone","1972","http://link.springer.com/book/10.1007/BFb0058584","Book"
"Complex Analytic Geometry","Lecture Notes in Mathematics","","","","10.1007/BFb0080338","Gerd Fischer","1976","http://link.springer.com/book/10.1007/BFb0080338","Book"
"Nonlinear PDE’s and Applications","Lecture Notes in Mathematics","","","","10.1007/978-3-642-21861-3","Stefano BianchiniEric A. CarlenAlexander MielkeCédric Villani","2011","http://link.springer.com/book/10.1007/978-3-642-21861-3","Book"
"Green's Kernels and Meso-Scale Approximations in Perforated Domains","Lecture Notes in Mathematics","","","","10.1007/978-3-319-00357-3","Vladimir Maz'yaAlexander MovchanMichael Nieves","2013","http://link.springer.com/book/10.1007/978-3-319-00357-3","Book"
"Seminar on Potential Theory, II","Lecture Notes in Mathematics","","","","10.1007/BFb0060478","Heinz Bauer","1971","http://link.springer.com/book/10.1007/BFb0060478","Book"
